   MONTH       DAY      YEAR      HOUR  AVG TEMP  
                                   CST         F  
       7        16      2012      1600      89.9  
       7        16      2012      1700      90.2  
       7        16      2012      1800      89.4  
       7        16      2012      1900      86.6  
       7        16      2012      2000      83.2  
       7        16      2012      2100      81.8  
       7        16      2012      2200      80.1  
       7        16      2012      2300      77.4  
       7        16      2012      2400      77.5  
       7        17      2012       100      76.9  
       7        17      2012       200      76.8  
       7        17      2012       300      76.4  
       7        17      2012       400      75.8  
       7        17      2012       500      75.8  
       7        17      2012       600      76.9  
       7        17      2012       700      80.0  
       7        17      2012       800      83.4  
       7        17      2012       900      85.8  
       7        17      2012      1000      88.1  
       7        17      2012      1100      89.8  
       7        17      2012      1200      91.3  
       7        17      2012      1300      93.0  
       7        17      2012      1400      94.0  
       7        17      2012      1500      93.6  
       7        17      2012      1600      91.8  
       7        17      2012      1700      91.1  
       7        17      2012      1800      89.7  
       7        17      2012      1900      88.3  
       7        17      2012      2000      85.1  
       7        17      2012      2100      82.1  
       7        17      2012      2200      82.2  
       7        17      2012      2300      81.0  
       7        17      2012      2400      80.0  
       7        18      2012       100      79.7  
       7        18      2012       200      79.3  
       7        18      2012       300      79.2  
       7        18      2012       400      78.7  
       7        18      2012       500      78.2  
       7        18      2012       600      79.0  
       7        18      2012       700      80.5  
       7        18      2012       800      80.8  
       7        18      2012       900      80.8  
       7        18      2012      1000      82.6  
       7        18      2012      1100      87.7  
       7        18      2012      1200      91.3  
       7        18      2012      1300      94.0  
       7        18      2012      1400      95.8  
       7        18      2012      1500      97.3  
       7        18      2012      1600      97.7  
       7        18      2012      1700      92.6  
       7        18      2012      1800      88.7  
       7        18      2012      1900      88.1  
       7        18      2012      2000      85.1  
       7        18      2012      2100      84.5  
       7        18      2012      2200      82.2  
       7        18      2012      2300      81.3  
       7        18      2012      2400      80.1  
       7        19      2012       100      78.5  
       7        19      2012       200      78.4  
       7        19      2012       300      78.2  
       7        19      2012       400      77.4  
       7        19      2012       500      77.3  
       7        19      2012       600      77.2  
       7        19      2012       700      78.4  
       7        19      2012       800      79.8  
       7        19      2012       900      82.3  
       7        19      2012      1000      86.3  
       7        19      2012      1100      89.5  
       7        19      2012      1200      93.3  
       7        19      2012      1300      96.0  
       7        19      2012      1400      97.7  
       7        19      2012      1500      95.2  
       7        19      2012      1600      92.7  
       7        19      2012      1700      94.8  
       7        19      2012      1800      92.6  
       7        19      2012      1900      88.4  
       7        19      2012      2000      84.6  
       7        19      2012      2100      82.7  
       7        19      2012      2200      81.1  
       7        19      2012      2300      79.6  
       7        19      2012      2400      78.0  
       7        20      2012       100      76.1  
       7        20      2012       200      76.0  
       7        20      2012       300      75.6  
       7        20      2012       400      74.8  
       7        20      2012       500      74.0  
       7        20      2012       600      74.0  
       7        20      2012       700      77.4  
       7        20      2012       800      81.3  
       7        20      2012       900      84.7  
       7        20      2012      1000      87.2  
       7        20      2012      1100      88.6  
       7        20      2012      1200      90.4  
       7        20      2012      1300      91.6  
       7        20      2012      1400      92.3  
       7        20      2012      1500      92.6  
       7        20      2012      1600      92.6  
       7        20      2012      1700      91.9  
       7        20      2012      1800      90.1  
       7        20      2012      1900      86.9  
       7        20      2012      2000      82.1  
       7        20      2012      2100      80.2  
       7        20      2012      2200      79.0  
       7        20      2012      2300      77.2  
       7        20      2012      2400      75.9  
       7        21      2012       100      75.3  
       7        21      2012       200      74.7  
       7        21      2012       300      73.5  
       7        21      2012       400      72.2  
       7        21      2012       500      71.3  
       7        21      2012       600      71.9  
       7        21      2012       700      74.0  
       7        21      2012       800      76.4  
       7        21      2012       900      79.0  
       7        21      2012      1000      81.4  
       7        21      2012      1100      82.8  
       7        21      2012      1200      85.3  
       7        21      2012      1300      87.0  
       7        21      2012      1400      89.0  
       7        21      2012      1500      90.0  
       7        21      2012      1600      90.4  
       7        21      2012      1700      90.6  
       7        21      2012      1800      90.5  
       7        21      2012      1900      87.8  
       7        21      2012      2000      81.5  
       7        21      2012      2100      78.1  
       7        21      2012      2200      75.9  
       7        21      2012      2300      74.7  
       7        21      2012      2400      73.3  
       7        22      2012       100      72.5  
       7        22      2012       200      71.6  
       7        22      2012       300      70.8  
       7        22      2012       400      70.4  
       7        22      2012       500      69.9  
       7        22      2012       600      70.9  
       7        22      2012       700      75.0  
       7        22      2012       800      79.4  
       7        22      2012       900      83.1  
       7        22      2012      1000      86.2  
       7        22      2012      1100      88.1  
       7        22      2012      1200      89.8  
       7        22      2012      1300      91.1  
       7        22      2012      1400      92.3  
       7        22      2012      1500      93.3  
       7        22      2012      1600      94.2  
       7        22      2012      1700      93.3  
       7        22      2012      1800      92.4  
       7        22      2012      1900      90.0  
       7        22      2012      2000      87.2  
       7        22      2012      2100      85.0  
       7        22      2012      2200      82.8  
       7        22      2012      2300      79.8  
       7        22      2012      2400      79.0  
       7        23      2012       100      77.6  
       7        23      2012       200      77.2  
       7        23      2012       300      75.7  
       7        23      2012       400      76.3  
       7        23      2012       500      75.6  
       7        23      2012       600      76.3  
       7        23      2012       700      79.5  
       7        23      2012       800      83.1  
       7        23      2012       900      86.0  
       7        23      2012      1000      88.2  
       7        23      2012      1100      90.2  
       7        23      2012      1200      91.5  
       7        23      2012      1300      93.1  
       7        23      2012      1400      93.5  
       7        23      2012      1500      94.5  
       7        23      2012      1600      94.5  
       7        23      2012      1700      93.7  
       7        23      2012      1800      92.1  
       7        23      2012      1900      89.5  
       7        23      2012      2000      86.4  
       7        23      2012      2100      84.1  
       7        23      2012      2200      82.2  
       7        23      2012      2300      80.5  
       7        23      2012      2400      79.3  
       7        24      2012       100      78.2  
       7        24      2012       200      77.7  
       7        24      2012       300      76.7  
       7        24      2012       400      76.4  
       7        24      2012       500      75.8  
       7        24      2012       600      76.0  
       7        24      2012       700      78.8  
       7        24      2012       800      83.2  
       7        24      2012       900      86.6  
       7        24      2012      1000      88.8  
       7        24      2012      1100      91.2  
       7        24      2012      1200      93.5  
       7        24      2012      1300      95.6  
       7        24      2012      1400      96.3  
       7        24      2012      1500      96.9  
       7        24      2012      1600      96.7  
       7        24      2012      1700      96.2  
       7        24      2012      1800      94.2  
       7        24      2012      1900      91.4  
       7        24      2012      2000      88.4  
       7        24      2012      2100      83.9  
       7        24      2012      2200      84.1  
       7        24      2012      2300      83.5  
       7        24      2012      2400      81.9  
       7        25      2012       100      80.6  
       7        25      2012       200      79.7  
       7        25      2012       300      78.9  
       7        25      2012       400      77.7  
       7        25      2012       500      76.8  
       7        25      2012       600      76.7  
       7        25      2012       700      79.8  
       7        25      2012       800      84.3  
       7        25      2012       900      87.5  
       7        25      2012      1000      90.4  
       7        25      2012      1100      92.8  
       7        25      2012      1200      94.7  
       7        25      2012      1300      96.1  
       7        25      2012      1400      96.9  
       7        25      2012      1500      97.1  
       7        25      2012      1600      96.7  
       7        25      2012      1700      95.6  
       7        25      2012      1800      94.2  
       7        25      2012      1900      91.8  
       7        25      2012      2000      89.2  
       7        25      2012      2100      87.5  
       7        25      2012      2200      86.6  
       7        25      2012      2300      85.4  
       7        25      2012      2400      85.2  
       7        26      2012       100      83.8  
       7        26      2012       200      83.0  
       7        26      2012       300      81.5  
       7        26      2012       400      80.3  
       7        26      2012       500      79.9  
       7        26      2012       600      79.8  
       7        26      2012       700      81.0  
       7        26      2012       800      84.4  
       7        26      2012       900      87.5  
       7        26      2012      1000      88.8  
       7        26      2012      1100      91.7  
       7        26      2012      1200      94.0  
       7        26      2012      1300      96.2  
       7        26      2012      1400      97.5  
       7        26      2012      1500      97.2  
       7        26      2012      1600      97.0  
       7        26      2012      1700      84.5  
       7        26      2012      1800      79.6  
       7        26      2012      1900      70.4  
       7        26      2012      2000      71.1  
       7        26      2012      2100      71.8  
       7        26      2012      2200      72.4  
       7        26      2012      2300      72.3  
       7        26      2012      2400      72.1  
       7        27      2012       100      71.9  
       7        27      2012       200      71.5  
       7        27      2012       300      71.1  
       7        27      2012       400      70.6  
       7        27      2012       500      70.3  
       7        27      2012       600      70.6  
       7        27      2012       700      71.4  
       7        27      2012       800      75.2  
       7        27      2012       900      78.8  
       7        27      2012      1000      82.4  
       7        27      2012      1100      85.5  
       7        27      2012      1200      87.6  
       7        27      2012      1300      89.1  
       7        27      2012      1400      90.1  
       7        27      2012      1500      90.5  
       7        27      2012      1600      90.7  
       7        27      2012      1700      90.2  
       7        27      2012      1800      82.3  
       7        27      2012      1900      80.1  
       7        27      2012      2000      78.4  
       7        27      2012      2100      77.5  
       7        27      2012      2200      75.3  
       7        27      2012      2300      75.0  
       7        27      2012      2400      74.9  
       7        28      2012       100      74.4  
       7        28      2012       200      74.0  
       7        28      2012       300      72.2  
       7        28      2012       400      71.1  
       7        28      2012       500      70.2  
       7        28      2012       600      70.4  
       7        28      2012       700      74.2  
       7        28      2012       800      78.7  
       7        28      2012       900      82.1  
       7        28      2012      1000      85.2  
       7        28      2012      1100      86.4  
       7        28      2012      1200      87.2  
       7        28      2012      1300      87.9  
       7        28      2012      1400      89.0  
       7        28      2012      1500      89.5  
       7        28      2012      1600      89.8  
       7        28      2012      1700      89.5  
       7        28      2012      1800      88.6  
       7        28      2012      1900      85.8  
       7        28      2012      2000      81.5  
       7        28      2012      2100      77.9  
       7        28      2012      2200      75.5  
       7        28      2012      2300      73.7  
       7        28      2012      2400      72.6  
       7        29      2012       100      71.4  
       7        29      2012       200      70.5  
       7        29      2012       300      70.1  
       7        29      2012       400      70.2  
       7        29      2012       500      70.8  
       7        29      2012       600      71.6  
       7        29      2012       700      73.7  
       7        29      2012       800      76.1  
       7        29      2012       900      78.1  
       7        29      2012      1000      79.3  
       7        29      2012      1100      79.6  
       7        29      2012      1200      76.2  
       7        29      2012      1300      74.8  
       7        29      2012      1400      76.0  
       7        29      2012      1500      77.5  
       7        29      2012      1600      80.7  
       7        29      2012      1700      81.3  
       7        29      2012      1800      80.3  
       7        29      2012      1900      78.2  
       7        29      2012      2000      74.9  
       7        29      2012      2100      74.0  
       7        29      2012      2200      73.6  
       7        29      2012      2300      73.3  
       7        29      2012      2400      72.7  
       7        30      2012       100      71.5  
       7        30      2012       200      71.2  
       7        30      2012       300      71.5  
       7        30      2012       400      71.4  
       7        30      2012       500      71.9  
       7        30      2012       600      72.4  
       7        30      2012       700      73.4  
       7        30      2012       800      76.4  
       7        30      2012       900      80.9  
       7        30      2012      1000      84.4  
       7        30      2012      1100      87.9  
       7        30      2012      1200      89.3  
       7        30      2012      1300      90.3  
       7        30      2012      1400      92.0  
       7        30      2012      1500      92.5  
       7        30      2012      1600      92.8  
       7        30      2012      1700      92.4  
       7        30      2012      1800      90.0  
       7        30      2012      1900      86.8  
       7        30      2012      2000      85.1  
       7        30      2012      2100      83.4  
       7        30      2012      2200      82.4  
       7        30      2012      2300      80.9  
       7        30      2012      2400      80.1  
       7        31      2012       100      79.0  
       7        31      2012       200      77.9  
       7        31      2012       300      76.0  
       7        31      2012       400      74.2  
       7        31      2012       500      72.9  
       7        31      2012       600      73.1  
       7        31      2012       700      75.9  
       7        31      2012       800      78.5  
       7        31      2012       900      82.7  
       7        31      2012      1000      85.6  
       7        31      2012      1100      87.5  
       7        31      2012      1200      89.5  
       7        31      2012      1300      91.1  
       7        31      2012      1400      92.3  
       7        31      2012      1500      93.3  
       7        31      2012      1600      94.1  
       7        31      2012      1700      93.7  
       7        31      2012      1800      92.0  
       7        31      2012      1900      88.4  
       7        31      2012      2000      84.8  
       7        31      2012      2100      80.9  
       7        31      2012      2200      79.5  
       7        31      2012      2300      79.6  
       7        31      2012      2400      78.1  
       8         1      2012       100      77.1  
       8         1      2012       200      76.4  
       8         1      2012       300      76.3  
       8         1      2012       400      75.6  
       8         1      2012       500      75.4  
       8         1      2012       600      75.6  
       8         1      2012       700      78.4  
       8         1      2012       800      82.4  
       8         1      2012       900      86.9  
       8         1      2012      1000      90.4  
       8         1      2012      1100      92.0  
       8         1      2012      1200      92.4  
       8         1      2012      1300      91.7  
       8         1      2012      1400      91.6  
       8         1      2012      1500      94.1  
       8         1      2012      1600      93.9  
       8         1      2012      1700      92.9  
       8         1      2012      1800      91.4  
       8         1      2012      1900      87.6  
       8         1      2012      2000      84.3  
       8         1      2012      2100      82.0  
       8         1      2012      2200      81.7  
       8         1      2012      2300      78.7  
       8         1      2012      2400      77.5  
       8         2      2012       100      76.0  
       8         2      2012       200      74.8  
       8         2      2012       300      75.4  
       8         2      2012       400      73.9  
       8         2      2012       500      73.8  
       8         2      2012       600      74.4  
       8         2      2012       700      78.4  
       8         2      2012       800      81.7  
       8         2      2012       900      85.2  
       8         2      2012      1000      88.2  
       8         2      2012      1100      90.2  
       8         2      2012      1200      92.2  
       8         2      2012      1300      94.1  
       8         2      2012      1400      94.4  
       8         2      2012      1500      95.6  
       8         2      2012      1600      95.1  
       8         2      2012      1700      93.7  
       8         2      2012      1800      92.1  
       8         2      2012      1900      88.4  
       8         2      2012      2000      86.7  
       8         2      2012      2100      83.6  
       8         2      2012      2200      82.9  
       8         2      2012      2300      82.1  
       8         2      2012      2400      79.2  
       8         3      2012       100      78.0  
       8         3      2012       200      78.9  
       8         3      2012       300      79.7  
       8         3      2012       400      77.7  
       8         3      2012       500      76.7  
       8         3      2012       600      76.2  
       8         3      2012       700      76.9  
       8         3      2012       800      79.8  
       8         3      2012       900      83.9  
       8         3      2012      1000      86.7  
       8         3      2012      1100      87.3  
       8         3      2012      1200      87.9  
       8         3      2012      1300      87.4  
       8         3      2012      1400      89.4  
       8         3      2012      1500      91.2  
       8         3      2012      1600      92.2  
       8         3      2012      1700      92.8  
       8         3      2012      1800      91.5  
       8         3      2012      1900      87.2  
       8         3      2012      2000      87.0  
       8         3      2012      2100      83.9  
       8         3      2012      2200      82.5  
       8         3      2012      2300      80.6  
       8         3      2012      2400      79.7  
       8         4      2012       100      79.5  
       8         4      2012       200      78.7  
       8         4      2012       300      77.9  
       8         4      2012       400      78.0  
       8         4      2012       500      78.8  
       8         4      2012       600      79.7  
       8         4      2012       700      81.9  
       8         4      2012       800      83.9  
       8         4      2012       900      81.9  
       8         4      2012      1000      81.3  
       8         4      2012      1100      84.2  
       8         4      2012      1200      85.6  
       8         4      2012      1300      87.1  
       8         4      2012      1400      89.9  
       8         4      2012      1500      90.4  
       8         4      2012      1600      89.9  
       8         4      2012      1700      90.0  
       8         4      2012      1800      90.2  
       8         4      2012      1900      89.2  
       8         4      2012      2000      85.4  
       8         4      2012      2100      82.6  
       8         4      2012      2200      81.5  
       8         4      2012      2300      80.9  
       8         4      2012      2400      81.7  
       8         5      2012       100      81.1  
       8         5      2012       200      79.2  
       8         5      2012       300      78.0  
       8         5      2012       400      77.7  
       8         5      2012       500      76.2  
       8         5      2012       600      75.4  
       8         5      2012       700      76.3  
       8         5      2012       800      78.3  
       8         5      2012       900      82.5  
       8         5      2012      1000      83.5  
       8         5      2012      1100      84.9  
       8         5      2012      1200      86.2  
       8         5      2012      1300      88.1  
       8         5      2012      1400      89.4  
       8         5      2012      1500      87.7  
       8         5      2012      1600      80.7  
       8         5      2012      1700      85.8  
       8         5      2012      1800      86.2  
       8         5      2012      1900      85.2  
       8         5      2012      2000      82.2  
       8         5      2012      2100      78.4  
       8         5      2012      2200      77.2  
       8         5      2012      2300      77.1  
       8         5      2012      2400      75.2  
       8         6      2012       100      73.1  
       8         6      2012       200      71.6  
       8         6      2012       300      71.2  
       8         6      2012       400      71.9  
       8         6      2012       500      71.1  
       8         6      2012       600      70.8  
       8         6      2012       700      74.0  
       8         6      2012       800      78.5  
       8         6      2012       900      82.7  
       8         6      2012      1000      85.9  
       8         6      2012      1100      88.2  
       8         6      2012      1200      89.6  
       8         6      2012      1300      90.4  
       8         6      2012      1400      91.3  
       8         6      2012      1500      92.4  
       8         6      2012      1600      92.4  
       8         6      2012      1700      92.1  
       8         6      2012      1800      90.0  
       8         6      2012      1900      85.7  
       8         6      2012      2000      81.6  
       8         6      2012      2100      78.7  
       8         6      2012      2200      74.6  
       8         6      2012      2300      70.5  
       8         6      2012      2400      69.6  
       8         7      2012       100      70.4  
       8         7      2012       200      70.4  
       8         7      2012       300      68.5  
       8         7      2012       400      66.2  
       8         7      2012       500      66.1  
       8         7      2012       600      67.6  
       8         7      2012       700      71.8  
       8         7      2012       800      77.3  
       8         7      2012       900      83.4  
       8         7      2012      1000      87.5  
       8         7      2012      1100      90.5  
       8         7      2012      1200      91.5  
       8         7      2012      1300      92.2  
       8         7      2012      1400      93.1  
       8         7      2012      1500      94.4  
       8         7      2012      1600      94.4  
       8         7      2012      1700      94.5  
       8         7      2012      1800      92.7  
       8         7      2012      1900      87.6  
       8         7      2012      2000      83.4  
       8         7      2012      2100      79.0  
       8         7      2012      2200      77.3  
       8         7      2012      2300      75.5  
       8         7      2012      2400      71.9  
       8         8      2012       100      70.3  
       8         8      2012       200      69.9  
       8         8      2012       300      69.4  
       8         8      2012       400      67.4  
       8         8      2012       500      66.8  
       8         8      2012       600      66.7  
       8         8      2012       700      72.1  
       8         8      2012       800      79.6  
       8         8      2012       900      85.2  
       8         8      2012      1000      89.1  
       8         8      2012      1100      92.4  
       8         8      2012      1200      94.1  
       8         8      2012      1300      94.9  
       8         8      2012      1400      96.1  
       8         8      2012      1500      95.9  
       8         8      2012      1600      95.4  
       8         8      2012      1700      93.5  
       8         8      2012      1800      91.8  
       8         8      2012      1900      88.9  
       8         8      2012      2000      84.7  
       8         8      2012      2100      81.4  
       8         8      2012      2200      80.1  
       8         8      2012      2300      79.8  
       8         8      2012      2400      78.2  
       8         9      2012       100      76.2  
       8         9      2012       200      74.8  
       8         9      2012       300      74.1  
       8         9      2012       400      73.6  
       8         9      2012       500      73.0  
       8         9      2012       600      72.2  
       8         9      2012       700      72.8  
       8         9      2012       800      78.0  
       8         9      2012       900      82.1  
       8         9      2012      1000      85.5  
       8         9      2012      1100      87.7  
       8         9      2012      1200      86.9  
       8         9      2012      1300      88.9  
       8         9      2012      1400      92.2  
       8         9      2012      1500      93.1  
       8         9      2012      1600      93.9  
       8         9      2012      1700      93.4  
       8         9      2012      1800      91.8  
       8         9      2012      1900      88.3  
       8         9      2012      2000      84.1  
       8         9      2012      2100      81.7  
       8         9      2012      2200      80.0  
       8         9      2012      2300      78.5  
       8         9      2012      2400      76.8  
       8        10      2012       100      75.8  
       8        10      2012       200      75.2  
       8        10      2012       300      72.9  
       8        10      2012       400      71.8  
       8        10      2012       500      70.5  
       8        10      2012       600      69.8  
       8        10      2012       700      72.0  
       8        10      2012       800      73.9  
       8        10      2012       900      75.5  
       8        10      2012      1000      76.8  
       8        10      2012      1100      78.7  
       8        10      2012      1200      80.3  
       8        10      2012      1300      81.1  
       8        10      2012      1400      82.6  
       8        10      2012      1500      82.6  
       8        10      2012      1600      82.7  
       8        10      2012      1700      82.4  
       8        10      2012      1800      80.3  
       8        10      2012      1900      76.4  
       8        10      2012      2000      69.7  
       8        10      2012      2100      66.7  
       8        10      2012      2200      66.0  
       8        10      2012      2300      65.1  
       8        10      2012      2400      64.3  
       8        11      2012       100      63.3  
       8        11      2012       200      61.7  
       8        11      2012       300      61.0  
       8        11      2012       400      60.4  
       8        11      2012       500      61.0  
       8        11      2012       600      62.3  
       8        11      2012       700      65.2  
       8        11      2012       800      69.3  
       8        11      2012       900      74.3  
       8        11      2012      1000      76.8  
       8        11      2012      1100      78.2  
       8        11      2012      1200      80.1  
       8        11      2012      1300      80.8  
       8        11      2012      1400      82.3  
       8        11      2012      1500      83.5  
       8        11      2012      1600      84.1  
       8        11      2012      1700      83.9  
       8        11      2012      1800      82.0  
       8        11      2012      1900      78.8  
       8        11      2012      2000      71.8  
       8        11      2012      2100      67.8  
       8        11      2012      2200      65.4  
       8        11      2012      2300      64.4  
       8        11      2012      2400      61.3  
       8        12      2012       100      61.1  
       8        12      2012       200      58.8  
       8        12      2012       300      58.7  
       8        12      2012       400      58.1  
       8        12      2012       500      57.6  
       8        12      2012       600      58.0  
       8        12      2012       700      64.1  
       8        12      2012       800      68.6  
       8        12      2012       900      75.7  
       8        12      2012      1000      78.6  
       8        12      2012      1100      80.3  
       8        12      2012      1200      83.1  
       8        12      2012      1300      84.6  
       8        12      2012      1400      85.7  
       8        12      2012      1500      85.4  
       8        12      2012      1600      85.3  
       8        12      2012      1700      81.4  
       8        12      2012      1800      79.5  
       8        12      2012      1900      77.1  
       8        12      2012      2000      73.6  
       8        12      2012      2100      71.0  
       8        12      2012      2200      69.5  
       8        12      2012      2300      68.3  
       8        12      2012      2400      66.7  
       8        13      2012       100      69.2  
       8        13      2012       200      69.3  
       8        13      2012       300      68.3  
       8        13      2012       400      70.2  
       8        13      2012       500      70.7  
       8        13      2012       600      71.3  
       8        13      2012       700      71.7  
       8        13      2012       800      70.8  
       8        13      2012       900      73.5  
       8        13      2012      1000      75.7  
       8        13      2012      1100      77.1  
       8        13      2012      1200      79.5  
       8        13      2012      1300      82.2  
       8        13      2012      1400      83.6  
       8        13      2012      1500      86.8  
       8        13      2012      1600      87.7  
       8        13      2012      1700      86.4  
       8        13      2012      1800      85.6  
       8        13      2012      1900      77.5  
       8        13      2012      2000      74.6  
       8        13      2012      2100      74.2  
       8        13      2012      2200      73.1  
       8        13      2012      2300      70.5  
       8        13      2012      2400      68.9  
       8        14      2012       100      67.7  
       8        14      2012       200      66.0  
       8        14      2012       300      66.5  
       8        14      2012       400      66.7  
       8        14      2012       500      65.0  
       8        14      2012       600      65.0  
       8        14      2012       700      66.8  
       8        14      2012       800      69.4  
       8        14      2012       900      71.1  
       8        14      2012      1000      72.1  
       8        14      2012      1100      72.8  
       8        14      2012      1200      73.7  
       8        14      2012      1300      74.4  
       8        14      2012      1400      76.9  
       8        14      2012      1500      78.8  
       8        14      2012      1600      78.4  
       8        14      2012      1700      77.8  
       8        14      2012      1800      76.5  
       8        14      2012      1900      74.4  
       8        14      2012      2000      72.1  
       8        14      2012      2100      71.2  
       8        14      2012      2200      69.2  
       8        14      2012      2300      70.0  
       8        14      2012      2400      68.8  
       8        15      2012       100      68.6  
       8        15      2012       200      68.7  
       8        15      2012       300      68.3  
       8        15      2012       400      68.4  
       8        15      2012       500      67.4  
       8        15      2012       600      67.6  
       8        15      2012       700      69.7  
       8        15      2012       800      72.8  
       8        15      2012       900      77.9  
       8        15      2012      1000      80.2  
       8        15      2012      1100      82.7  
       8        15      2012      1200      84.2  
       8        15      2012      1300      85.6  
       8        15      2012      1400      87.4  
       8        15      2012      1500      88.8  
       8        15      2012      1600      88.9  
       8        15      2012      1700      88.4  
       8        15      2012      1800      87.7  
       8        15      2012      1900      84.2  
       8        15      2012      2000      79.1  
       8        15      2012      2100      73.8  
       8        15      2012      2200      70.6  
       8        15      2012      2300      69.7  
       8        15      2012      2400      68.7  
       8        16      2012       100      67.9  
       8        16      2012       200      67.3  
       8        16      2012       300      67.6  
       8        16      2012       400      67.9  
       8        16      2012       500      67.7  
       8        16      2012       600      67.5  
       8        16      2012       700      72.2  
       8        16      2012       800      78.8  
       8        16      2012       900      83.0  
       8        16      2012      1000      86.6  
       8        16      2012      1100      88.9  
       8        16      2012      1200      91.2  
       8        16      2012      1300      92.9  
       8        16      2012      1400      94.6  
       8        16      2012      1500      94.9  
       8        16      2012      1600      93.8  
       8        16      2012      1700      91.0  
       8        16      2012      1800      86.4  
       8        16      2012      1900      78.4  
       8        16      2012      2000      74.3  
       8        16      2012      2100      73.7  
       8        16      2012      2200      72.8  
       8        16      2012      2300      71.9  
       8        16      2012      2400      71.2  
       8        17      2012       100      71.0  
       8        17      2012       200      71.0  
       8        17      2012       300      70.3  
       8        17      2012       400      69.5  
       8        17      2012       500      68.9  
       8        17      2012       600      69.4  
       8        17      2012       700      70.4  
       8        17      2012       800      71.6  
       8        17      2012       900      69.9  
       8        17      2012      1000      69.6  
       8        17      2012      1100      70.8  
       8        17      2012      1200      71.9  
       8        17      2012      1300      72.1  
       8        17      2012      1400      74.9  
       8        17      2012      1500      78.1  
       8        17      2012      1600      79.8  
       8        17      2012      1700      80.6  
       8        17      2012      1800      78.9  
       8        17      2012      1900      73.2  
       8        17      2012      2000      69.3  
       8        17      2012      2100      66.9  
       8        17      2012      2200      64.2  
       8        17      2012      2300      63.2  
       8        17      2012      2400      60.3  
       8        18      2012       100      59.1  
       8        18      2012       200      59.5  
       8        18      2012       300      58.9  
       8        18      2012       400      59.2  
       8        18      2012       500      57.7  
       8        18      2012       600      57.6  
       8        18      2012       700      62.1  
       8        18      2012       800      67.9  
       8        18      2012       900      73.8  
       8        18      2012      1000      77.1  
       8        18      2012      1100      78.4  
       8        18      2012      1200      79.3  
       8        18      2012      1300      80.6  
       8        18      2012      1400      82.4  
       8        18      2012      1500      82.3  
       8        18      2012      1600      82.1  
       8        18      2012      1700      81.2  
       8        18      2012      1800      79.0  
       8        18      2012      1900      75.7  
       8        18      2012      2000      73.0  
       8        18      2012      2100      71.2  
       8        18      2012      2200      70.2  
       8        18      2012      2300      68.7  
       8        18      2012      2400      66.1  
       8        19      2012       100      63.0  
       8        19      2012       200      60.3  
       8        19      2012       300      59.6  
       8        19      2012       400      58.2  
       8        19      2012       500      57.4  
       8        19      2012       600      57.3  
       8        19      2012       700      62.3  
       8        19      2012       800      69.8  
       8        19      2012       900      75.6  
       8        19      2012      1000      79.6  
       8        19      2012      1100      81.3  
       8        19      2012      1200      82.2  
       8        19      2012      1300      83.4  
       8        19      2012      1400      83.3  
       8        19      2012      1500      84.1  
       8        19      2012      1600      82.3  
       8        19      2012      1700      81.3  
       8        19      2012      1800      77.6  
       8        19      2012      1900      74.1  
       8        19      2012      2000      71.3  
       8        19      2012      2100      70.0  
       8        19      2012      2200      69.9  
       8        19      2012      2300      69.4  
       8        19      2012      2400      67.7  
       8        20      2012       100      66.0  
       8        20      2012       200      65.4  
       8        20      2012       300      63.4  
       8        20      2012       400      60.7  
       8        20      2012       500      59.3  
       8        20      2012       600      58.7  
       8        20      2012       700      64.2  
       8        20      2012       800      71.4  
       8        20      2012       900      76.5  
       8        20      2012      1000      79.8  
       8        20      2012      1100      81.6  
       8        20      2012      1200      82.9  
       8        20      2012      1300      83.8  
       8        20      2012      1400      85.0  
       8        20      2012      1500      85.0  
       8        20      2012      1600      83.7  
       8        20      2012      1700      83.4  
       8        20      2012      1800      82.7  
       8        20      2012      1900      77.9  
       8        20      2012      2000      73.7  
       8        20      2012      2100      69.2  
       8        20      2012      2200      66.1  
       8        20      2012      2300      64.3  
       8        20      2012      2400      62.9  
       8        21      2012       100      61.2  
       8        21      2012       200      60.0  
       8        21      2012       300      58.5  
       8        21      2012       400      57.8  
       8        21      2012       500      57.0  
       8        21      2012       600      57.5  
       8        21      2012       700      62.8  
       8        21      2012       800      71.4  
       8        21      2012       900      78.0  
       8        21      2012      1000      82.1  
       8        21      2012      1100      85.1  
       8        21      2012      1200      87.1  
       8        21      2012      1300      88.2  
       8        21      2012      1400      87.6  
       8        21      2012      1500      87.2  
       8        21      2012      1600      87.3  
       8        21      2012      1700      85.2  
       8        21      2012      1800      83.6  
       8        21      2012      1900      77.5  
       8        21      2012      2000      74.5  
       8        21      2012      2100      72.7  
       8        21      2012      2200      69.2  
       8        21      2012      2300      65.8  
       8        21      2012      2400      65.3  
       8        22      2012       100      63.4  
       8        22      2012       200      62.1  
       8        22      2012       300      60.5  
       8        22      2012       400      58.9  
       8        22      2012       500      59.7  
       8        22      2012       600      59.3  
       8        22      2012       700      64.8  
       8        22      2012       800      74.0  
       8        22      2012       900      79.6  
       8        22      2012      1000      83.8  
