MONTH       DAY      YEAR      HOUR       AVG  
                                           SOLAR  
                                            RAD.  
                                   CST  WATTS/M²  
      11         9      2012      2000         0  
      11         9      2012      2100         0  
      11         9      2012      2200         0  
      11         9      2012      2300         0  
      11         9      2012      2400         0  
      11        10      2012       100         0  
      11        10      2012       200         0  
      11        10      2012       300         0  
      11        10      2012       400         0  
      11        10      2012       500         0  
      11        10      2012       600         0  
      11        10      2012       700        11  
      11        10      2012       800       118  
      11        10      2012       900       244  
      11        10      2012      1000       183  
      11        10      2012      1100       422  
      11        10      2012      1200       502  
      11        10      2012      1300       482  
      11        10      2012      1400       413  
      11        10      2012      1500       306  
      11        10      2012      1600       168  
      11        10      2012      1700        33  
      11        10      2012      1800         0  
      11        10      2012      1900         0  
      11        10      2012      2000         0  
      11        10      2012      2100         0  
      11        10      2012      2200         0  
      11        10      2012      2300         0  
      11        10      2012      2400         0  
      11        11      2012       100         0  
      11        11      2012       200         0  
      11        11      2012       300         0  
      11        11      2012       400         0  
      11        11      2012       500         0  
      11        11      2012       600         0  
      11        11      2012       700         5  
      11        11      2012       800        39  
      11        11      2012       900       117  
      11        11      2012      1000       164  
      11        11      2012      1100       230  
      11        11      2012      1200       240  
      11        11      2012      1300       268  
      11        11      2012      1400       208  
      11        11      2012      1500       169  
      11        11      2012      1600        55  
      11        11      2012      1700         9  
      11        11      2012      1800         0  
      11        11      2012      1900         0  
      11        11      2012      2000         0  
      11        11      2012      2100         0  
      11        11      2012      2200         0  
      11        11      2012      2300         0  
      11        11      2012      2400         0  
      11        12      2012       100         0  
      11        12      2012       200         0  
      11        12      2012       300         0  
      11        12      2012       400         0  
      11        12      2012       500         0  
      11        12      2012       600         0  
      11        12      2012       700         3  
      11        12      2012       800        86  
      11        12      2012       900       281  
      11        12      2012      1000       412  
      11        12      2012      1100       499  
      11        12      2012      1200       533  
      11        12      2012      1300       511  
      11        12      2012      1400       442  
      11        12      2012      1500       325  
      11        12      2012      1600       177  
      11        12      2012      1700        33  
      11        12      2012      1800         0  
      11        12      2012      1900         0  
      11        12      2012      2000         0  
      11        12      2012      2100         0  
      11        12      2012      2200         0  
      11        12      2012      2300         0  
      11        12      2012      2400         0  
      11        13      2012       100         0  
      11        13      2012       200         0  
      11        13      2012       300         0  
      11        13      2012       400         0  
      11        13      2012       500         0  
      11        13      2012       600         0  
      11        13      2012       700         9  
      11        13      2012       800       122  
      11        13      2012       900       277  
      11        13      2012      1000       406  
      11        13      2012      1100       491  
      11        13      2012      1200       526  
      11        13      2012      1300       506  
      11        13      2012      1400       432  
      11        13      2012      1500       318  
      11        13      2012      1600       173  
      11        13      2012      1700        29  
      11        13      2012      1800         0  
      11        13      2012      1900         0  
      11        13      2012      2000         0  
      11        13      2012      2100         0  
      11        13      2012      2200         0  
      11        13      2012      2300         0  
      11        13      2012      2400         0  
      11        14      2012       100         0  
      11        14      2012       200         0  
      11        14      2012       300         0  
      11        14      2012       400         0  
      11        14      2012       500         0  
      11        14      2012       600         0  
      11        14      2012       700         5  
      11        14      2012       800       101  
      11        14      2012       900        95  
      11        14      2012      1000       152  
      11        14      2012      1100       191  
      11        14      2012      1200       215  
      11        14      2012      1300       253  
      11        14      2012      1400       208  
      11        14      2012      1500       252  
      11        14      2012      1600       157  
      11        14      2012      1700        31  
      11        14      2012      1800         0  
      11        14      2012      1900         0  
      11        14      2012      2000         0  
      11        14      2012      2100         0  
      11        14      2012      2200         0  
      11        14      2012      2300         0  
      11        14      2012      2400         0  
      11        15      2012       100         0  
      11        15      2012       200         0  
      11        15      2012       300         0  
      11        15      2012       400         0  
      11        15      2012       500         0  
      11        15      2012       600         0  
      11        15      2012       700        10  
      11        15      2012       800       110  
      11        15      2012       900       255  
      11        15      2012      1000       368  
      11        15      2012      1100       455  
      11        15      2012      1200       501  
      11        15      2012      1300       459  
      11        15      2012      1400       332  
      11        15      2012      1500       254  
      11        15      2012      1600       158  
      11        15      2012      1700        22  
      11        15      2012      1800         0  
      11        15      2012      1900         0  
      11        15      2012      2000         0  
      11        15      2012      2100         0  
      11        15      2012      2200         0  
      11        15      2012      2300         0  
      11        15      2012      2400         0  
      11        16      2012       100         0  
      11        16      2012       200         0  
      11        16      2012       300         0  
      11        16      2012       400         0  
      11        16      2012       500         0  
      11        16      2012       600         0  
      11        16      2012       700         6  
      11        16      2012       800       104  
      11        16      2012       900       252  
      11        16      2012      1000       380  
      11        16      2012      1100       464  
      11        16      2012      1200       498  
      11        16      2012      1300       481  
      11        16      2012      1400       413  
      11        16      2012      1500       300  
      11        16      2012      1600       158  
      11        16      2012      1700        26  
      11        16      2012      1800         0  
      11        16      2012      1900         0  
      11        16      2012      2000         0  
      11        16      2012      2100         0  
      11        16      2012      2200         0  
      11        16      2012      2300         0  
      11        16      2012      2400         0  
      11        17      2012       100         0  
      11        17      2012       200         0  
      11        17      2012       300         0  
      11        17      2012       400         0  
      11        17      2012       500         0  
      11        17      2012       600         0  
      11        17      2012       700         6  
      11        17      2012       800       105  
      11        17      2012       900       257  
      11        17      2012      1000       384  
      11        17      2012      1100       468  
      11        17      2012      1200       506  
      11        17      2012      1300       490  
      11        17      2012      1400       421  
      11        17      2012      1500       306  
      11        17      2012      1600       162  
      11        17      2012      1700        28  
      11        17      2012      1800         0  
      11        17      2012      1900         0  
      11        17      2012      2000         0  
      11        17      2012      2100         0  
      11        17      2012      2200         0  
      11        17      2012      2300         0  
      11        17      2012      2400         0  
      11        18      2012       100         0  
      11        18      2012       200         0  
      11        18      2012       300         0  
      11        18      2012       400         0  
      11        18      2012       500         0  
      11        18      2012       600         0  
      11        18      2012       700         6  
      11        18      2012       800       109  
      11        18      2012       900       250  
      11        18      2012      1000       376  
      11        18      2012      1100       454  
      11        18      2012      1200       497  
      11        18      2012      1300       482  
      11        18      2012      1400       399  
      11        18      2012      1500       274  
      11        18      2012      1600       150  
      11        18      2012      1700        25  
      11        18      2012      1800         0  
      11        18      2012      1900         0  
      11        18      2012      2000         0  
      11        18      2012      2100         0  
      11        18      2012      2200         0  
      11        18      2012      2300         0  
      11        18      2012      2400         0  
      11        19      2012       100         0  
      11        19      2012       200         0  
      11        19      2012       300         0  
      11        19      2012       400         0  
      11        19      2012       500         0  
      11        19      2012       600         0  
      11        19      2012       700         4  
      11        19      2012       800        50  
      11        19      2012       900       230  
      11        19      2012      1000       342  
      11        19      2012      1100       435  
      11        19      2012      1200       464  
      11        19      2012      1300       283  
      11        19      2012      1400       219  
      11        19      2012      1500       119  
      11        19      2012      1600        57  
      11        19      2012      1700         8  
      11        19      2012      1800         0  
      11        19      2012      1900         0  
      11        19      2012      2000         0  
      11        19      2012      2100         0  
      11        19      2012      2200         0  
      11        19      2012      2300         0  
      11        19      2012      2400         0  
      11        20      2012       100         0  
      11        20      2012       200         0  
      11        20      2012       300         0  
      11        20      2012       400         0  
      11        20      2012       500         0  
      11        20      2012       600         0  
      11        20      2012       700         2  
      11        20      2012       800        28  
      11        20      2012       900       136  
      11        20      2012      1000       335  
      11        20      2012      1100       426  
      11        20      2012      1200       393  
      11        20      2012      1300       385  
      11        20      2012      1400       336  
      11        20      2012      1500       271  
      11        20      2012      1600       135  
      11        20      2012      1700        20  
      11        20      2012      1800         0  
      11        20      2012      1900         0  
      11        20      2012      2000         0  
      11        20      2012      2100         0  
      11        20      2012      2200         0  
      11        20      2012      2300         0  
      11        20      2012      2400         0  
      11        21      2012       100         0  
      11        21      2012       200         0  
      11        21      2012       300         0  
      11        21      2012       400         0  
      11        21      2012       500         0  
      11        21      2012       600         0  
      11        21      2012       700         3  
      11        21      2012       800        67  
      11        21      2012       900       214  
      11        21      2012      1000       339  
      11        21      2012      1100       424  
      11        21      2012      1200       459  
      11        21      2012      1300       446  
      11        21      2012      1400       380  
      11        21      2012      1500       270  
      11        21      2012      1600       126  
      11        21      2012      1700        20  
      11        21      2012      1800         0  
      11        21      2012      1900         0  
      11        21      2012      2000         0  
      11        21      2012      2100         0  
      11        21      2012      2200         0  
      11        21      2012      2300         0  
      11        21      2012      2400         0  
      11        22      2012       100         0  
      11        22      2012       200         0  
      11        22      2012       300         0  
      11        22      2012       400         0  
      11        22      2012       500         0  
      11        22      2012       600         0  
      11        22      2012       700         4  
      11        22      2012       800        91  
      11        22      2012       900       214  
      11        22      2012      1000       315  
      11        22      2012      1100       446  
      11        22      2012      1200       461  
      11        22      2012      1300       452  
      11        22      2012      1400       298  
      11        22      2012      1500       152  
      11        22      2012      1600        95  
      11        22      2012      1700        16  
      11        22      2012      1800         0  
      11        22      2012      1900         0  
      11        22      2012      2000         0  
      11        22      2012      2100         0  
      11        22      2012      2200         0  
      11        22      2012      2300         0  
      11        22      2012      2400         0  
      11        23      2012       100         0  
      11        23      2012       200         0  
      11        23      2012       300         0  
      11        23      2012       400         0  
      11        23      2012       500         0  
      11        23      2012       600         0  
      11        23      2012       700         1  
      11        23      2012       800        82  
      11        23      2012       900       239  
      11        23      2012      1000       365  
      11        23      2012      1100       451  
      11        23      2012      1200       487  
      11        23      2012      1300       470  
      11        23      2012      1400       398  
      11        23      2012      1500       293  
      11        23      2012      1600       136  
      11        23      2012      1700        21  
      11        23      2012      1800         0  
      11        23      2012      1900         0  
      11        23      2012      2000         0  
      11        23      2012      2100         0  
      11        23      2012      2200         0  
      11        23      2012      2300         0  
      11        23      2012      2400         0  
      11        24      2012       100         0  
      11        24      2012       200         0  
      11        24      2012       300         0  
      11        24      2012       400         0  
      11        24      2012       500         0  
      11        24      2012       600         0  
      11        24      2012       700         5  
      11        24      2012       800        84  
      11        24      2012       900       215  
      11        24      2012      1000       367  
      11        24      2012      1100       434  
      11        24      2012      1200       476  
      11        24      2012      1300       451  
      11        24      2012      1400       375  
      11        24      2012      1500       277  
      11        24      2012      1600       162  
      11        24      2012      1700        15  
      11        24      2012      1800         0  
      11        24      2012      1900         0  
      11        24      2012      2000         0  
      11        24      2012      2100         0  
      11        24      2012      2200         0  
      11        24      2012      2300         0  
      11        24      2012      2400         0  
      11        25      2012       100         0  
      11        25      2012       200         0  
      11        25      2012       300         0  
      11        25      2012       400         0  
      11        25      2012       500         0  
      11        25      2012       600         0  
      11        25      2012       700         4  
      11        25      2012       800        75  
      11        25      2012       900       230  
      11        25      2012      1000       353  
      11        25      2012      1100       436  
      11        25      2012      1200       471  
      11        25      2012      1300       455  
      11        25      2012      1400       389  
      11        25      2012      1500       279  
      11        25      2012      1600       128  
      11        25      2012      1700        19  
      11        25      2012      1800         0  
      11        25      2012      1900         0  
      11        25      2012      2000         0  
      11        25      2012      2100         0  
      11        25      2012      2200         0  
      11        25      2012      2300         0  
      11        25      2012      2400         0  
      11        26      2012       100         0  
      11        26      2012       200         0  
      11        26      2012       300         0  
      11        26      2012       400         0  
      11        26      2012       500         0  
      11        26      2012       600         0  
      11        26      2012       700         2  
      11        26      2012       800        72  
      11        26      2012       900       194  
      11        26      2012      1000       197  
      11        26      2012      1100        73  
      11        26      2012      1200        70  
      11        26      2012      1300        23  
      11        26      2012      1400        42  
      11        26      2012      1500        18  
      11        26      2012      1600         9  
      11        26      2012      1700         2  
      11        26      2012      1800         0  
      11        26      2012      1900         0  
      11        26      2012      2000         0  
      11        26      2012      2100         0  
      11        26      2012      2200         0  
      11        26      2012      2300         0  
      11        26      2012      2400         0  
      11        27      2012       100         0  
      11        27      2012       200         0  
      11        27      2012       300         0  
      11        27      2012       400         0  
      11        27      2012       500         0  
      11        27      2012       600         0  
      11        27      2012       700         1  
      11        27      2012       800        43  
      11        27      2012       900       203  
      11        27      2012      1000       351  
      11        27      2012      1100       440  
      11        27      2012      1200       476  
      11        27      2012      1300       460  
      11        27      2012      1400       392  
      11        27      2012      1500       282  
      11        27      2012      1600       131  
      11        27      2012      1700        20  
      11        27      2012      1800         0  
      11        27      2012      1900         0  
      11        27      2012      2000         0  
      11        27      2012      2100         0  
      11        27      2012      2200         0  
      11        27      2012      2300         0  
      11        27      2012      2400         0  
      11        28      2012       100         0  
      11        28      2012       200         0  
      11        28      2012       300         0  
      11        28      2012       400         0  
      11        28      2012       500         0  
      11        28      2012       600         0  
      11        28      2012       700         2  
      11        28      2012       800        68  
      11        28      2012       900       224  
      11        28      2012      1000       343  
      11        28      2012      1100       426  
      11        28      2012      1200       463  
      11        28      2012      1300       431  
      11        28      2012      1400       376  
      11        28      2012      1500       273  
      11        28      2012      1600       127  
      11        28      2012      1700        19  
      11        28      2012      1800         0  
      11        28      2012      1900         0  
      11        28      2012      2000         0  
      11        28      2012      2100         0  
      11        28      2012      2200         0  
      11        28      2012      2300         0  
      11        28      2012      2400         0  
      11        29      2012       100         0  
      11        29      2012       200         0  
      11        29      2012       300         0  
      11        29      2012       400         0  
      11        29      2012       500         0  
      11        29      2012       600         0  
      11        29      2012       700         3  
      11        29      2012       800        76  
      11        29      2012       900       208  
      11        29      2012      1000       342  
      11        29      2012      1100       420  
      11        29      2012      1200       457  
      11        29      2012      1300       409  
      11        29      2012      1400       360  
      11        29      2012      1500       238  
      11        29      2012      1600       103  
      11        29      2012      1700        15  
      11        29      2012      1800         0  
      11        29      2012      1900         0  
      11        29      2012      2000         0  
      11        29      2012      2100         0  
      11        29      2012      2200         0  
      11        29      2012      2300         0  
      11        29      2012      2400         0  
      11        30      2012       100         0  
      11        30      2012       200         0  
      11        30      2012       300         0  
      11        30      2012       400         0  
      11        30      2012       500         0  
      11        30      2012       600         0  
      11        30      2012       700         2  
      11        30      2012       800        77  
      11        30      2012       900       186  
      11        30      2012      1000       313  
      11        30      2012      1100       391  
      11        30      2012      1200       425  
      11        30      2012      1300       408  
      11        30      2012      1400       254  
      11        30      2012      1500       114  
      11        30      2012      1600        45  
      11        30      2012      1700         8  
      11        30      2012      1800         0  
      11        30      2012      1900         0  
      11        30      2012      2000         0  
      11        30      2012      2100         0  
      11        30      2012      2200         0  
      11        30      2012      2300         0  
      11        30      2012      2400         0  
      12         1      2012       100         0  
      12         1      2012       200         0  
      12         1      2012       300         0  
      12         1      2012       400         0  
      12         1      2012       500         0  
      12         1      2012       600         0  
      12         1      2012       700         1  
      12         1      2012       800        17  
      12         1      2012       900        56  
      12         1      2012      1000       127  
      12         1      2012      1100       164  
      12         1      2012      1200       184  
      12         1      2012      1300       244  
      12         1      2012      1400        99  
      12         1      2012      1500       139  
      12         1      2012      1600        76  
      12         1      2012      1700         9  
      12         1      2012      1800         0  
      12         1      2012      1900         0  
      12         1      2012      2000         0  
      12         1      2012      2100         0  
      12         1      2012      2200         0  
      12         1      2012      2300         0  
      12         1      2012      2400         0  
      12         2      2012       100         0  
      12         2      2012       200         0  
      12         2      2012       300         0  
      12         2      2012       400         0  
      12         2      2012       500         0  
      12         2      2012       600         0  
      12         2      2012       700         1  
      12         2      2012       800        51  
      12         2      2012       900        96  
      12         2      2012      1000       114  
      12         2      2012      1100        57  
      12         2      2012      1200        76  
      12         2      2012      1300        78  
      12         2      2012      1400        62  
      12         2      2012      1500        21  
      12         2      2012      1600        15  
      12         2      2012      1700         3  
      12         2      2012      1800         0  
      12         2      2012      1900         0  
      12         2      2012      2000         0  
      12         2      2012      2100         0  
      12         2      2012      2200         0  
      12         2      2012      2300         0  
      12         2      2012      2400         0  
      12         3      2012       100         0  
      12         3      2012       200         0  
      12         3      2012       300         0  
      12         3      2012       400         0  
      12         3      2012       500         0  
      12         3      2012       600         0  
      12         3      2012       700         1  
      12         3      2012       800        38  
      12         3      2012       900       143  
      12         3      2012      1000       107  
      12         3      2012      1100       236  
      12         3      2012      1200       181  
      12         3      2012      1300       239  
      12         3      2012      1400       326  
      12         3      2012      1500       224  
      12         3      2012      1600       118  
      12         3      2012      1700        16  
      12         3      2012      1800         0  
      12         3      2012      1900         0  
      12         3      2012      2000         0  
      12         3      2012      2100         0  
      12         3      2012      2200         0  
      12         3      2012      2300         0  
      12         3      2012      2400         0  
      12         4      2012       100         0  
      12         4      2012       200         0  
      12         4      2012       300         0  
      12         4      2012       400         0  
      12         4      2012       500         0  
      12         4      2012       600         0  
      12         4      2012       700         1  
      12         4      2012       800        24  
      12         4      2012       900        33  
      12         4      2012      1000        45  
      12         4      2012      1100        89  
      12         4      2012      1200       146  
      12         4      2012      1300        99  
      12         4      2012      1400        40  
      12         4      2012      1500        26  
      12         4      2012      1600         9  
      12         4      2012      1700         3  
      12         4      2012      1800         0  
      12         4      2012      1900         0  
      12         4      2012      2000         0  
      12         4      2012      2100         0  
      12         4      2012      2200         0  
      12         4      2012      2300         0  
      12         4      2012      2400         0  
      12         5      2012       100         0  
      12         5      2012       200         0  
      12         5      2012       300         0  
      12         5      2012       400         0  
      12         5      2012       500         0  
      12         5      2012       600         0  
      12         5      2012       700         1  
      12         5      2012       800        70  
      12         5      2012       900       202  
      12         5      2012      1000       326  
      12         5      2012      1100       416  
      12         5      2012      1200       454  
      12         5      2012      1300       442  
      12         5      2012      1400       378  
      12         5      2012      1500       235  
      12         5      2012      1600       115  
      12         5      2012      1700        15  
      12         5      2012      1800         0  
      12         5      2012      1900         0  
      12         5      2012      2000         0  
      12         5      2012      2100         0  
      12         5      2012      2200         0  
      12         5      2012      2300         0  
      12         5      2012      2400         0  
      12         6      2012       100         0  
      12         6      2012       200         0  
      12         6      2012       300         0  
      12         6      2012       400         0  
      12         6      2012       500         0  
      12         6      2012       600         0  
      12         6      2012       700         1  
      12         6      2012       800        21  
      12         6      2012       900        55  
      12         6      2012      1000       117  
      12         6      2012      1100       219  
      12         6      2012      1200       217  
      12         6      2012      1300       211  
      12         6      2012      1400       110  
      12         6      2012      1500        79  
      12         6      2012      1600        81  
      12         6      2012      1700         4  
      12         6      2012      1800         0  
      12         6      2012      1900         0  
      12         6      2012      2000         0  
      12         6      2012      2100         0  
      12         6      2012      2200         0  
      12         6      2012      2300         0  
      12         6      2012      2400         0  
      12         7      2012       100         0  
      12         7      2012       200         0  
      12         7      2012       300         0  
      12         7      2012       400         0  
      12         7      2012       500         0  
      12         7      2012       600         0  
      12         7      2012       700         0  
      12         7      2012       800         9  
      12         7      2012       900        29  
      12         7      2012      1000        53  
      12         7      2012      1100        77  
      12         7      2012      1200       156  
      12         7      2012      1300       210  
      12         7      2012      1400       220  
      12         7      2012      1500       116  
      12         7      2012      1600        55  
      12         7      2012      1700        10  
      12         7      2012      1800         0  
      12         7      2012      1900         0  
      12         7      2012      2000         0  
      12         7      2012      2100         0  
      12         7      2012      2200         0  
      12         7      2012      2300         0  
      12         7      2012      2400         0  
      12         8      2012       100         0  
      12         8      2012       200         0  
      12         8      2012       300         0  
      12         8      2012       400         0  
      12         8      2012       500         0  
      12         8      2012       600         0  
      12         8      2012       700         0  
      12         8      2012       800        13  
      12         8      2012       900        42  
      12         8      2012      1000       222  
      12         8      2012      1100       257  
      12         8      2012      1200       349  
      12         8      2012      1300       135  
      12         8      2012      1400       115  
      12         8      2012      1500        85  
      12         8      2012      1600        38  
      12         8      2012      1700         4  
      12         8      2012      1800         0  
      12         8      2012      1900         0  
      12         8      2012      2000         0  
      12         8      2012      2100         0  
      12         8      2012      2200         0  
      12         8      2012      2300         0  
      12         8      2012      2400         0  
      12         9      2012       100         0  
      12         9      2012       200         0  
      12         9      2012       300         0  
      12         9      2012       400         0  
      12         9      2012       500         0  
      12         9      2012       600         0  
      12         9      2012       700         0  
      12         9      2012       800        13  
      12         9      2012       900       106  
      12         9      2012      1000       132  
      12         9      2012      1100        75  
      12         9      2012      1200        58  
      12         9      2012      1300       113  
      12         9      2012      1400        75  
      12         9      2012      1500        26  
      12         9      2012      1600        51  
      12         9      2012      1700         4  
      12         9      2012      1800         0  
      12         9      2012      1900         0  
      12         9      2012      2000         0  
      12         9      2012      2100         0  
      12         9      2012      2200         0  
      12         9      2012      2300         0  
      12         9      2012      2400         0  
      12        10      2012       100         0  
      12        10      2012       200         0  
      12        10      2012       300         0  
      12        10      2012       400         0  
      12        10      2012       500         0  
      12        10      2012       600         0  
      12        10      2012       700         0  
      12        10      2012       800        19  
      12        10      2012       900        88  
      12        10      2012      1000        94  
      12        10      2012      1100       191  
      12        10      2012      1200       110  
      12        10      2012      1300       109  
      12        10      2012      1400       104  
      12        10      2012      1500       127  
      12        10      2012      1600        76  
      12        10      2012      1700         7  
      12        10      2012      1800         0  
      12        10      2012      1900         0  
      12        10      2012      2000         0  
      12        10      2012      2100         0  
      12        10      2012      2200         0  
      12        10      2012      2300         0  
      12        10      2012      2400         0  
      12        11      2012       100         0  
      12        11      2012       200         0  
      12        11      2012       300         0  
      12        11      2012       400         0  
      12        11      2012       500         0  
      12        11      2012       600         0  
      12        11      2012       700         1  
      12        11      2012       800        51  
      12        11      2012       900       191  
      12        11      2012      1000       320  
      12        11      2012      1100       408  
      12        11      2012      1200       447  
      12        11      2012      1300       440  
      12        11      2012      1400       380  
      12        11      2012      1500       275  
      12        11      2012      1600       137  
      12        11      2012      1700        19  
      12        11      2012      1800         0  
      12        11      2012      1900         0  
      12        11      2012      2000         0  
      12        11      2012      2100         0  
      12        11      2012      2200         0  
      12        11      2012      2300         0  
      12        11      2012      2400         0  
      12        12      2012       100         0  
      12        12      2012       200         0  
      12        12      2012       300         0  
      12        12      2012       400         0  
      12        12      2012       500         0  
      12        12      2012       600         0  
      12        12      2012       700         0  
      12        12      2012       800        36  
      12        12      2012       900       192  
      12        12      2012      1000       324  
      12        12      2012      1100       407  
      12        12      2012      1200       448  
      12        12      2012      1300       438  
      12        12      2012      1400       378  
      12        12      2012      1500       275  
      12        12      2012      1600       136  
      12        12      2012      1700        19  
      12        12      2012      1800         0  
      12        12      2012      1900         0  
      12        12      2012      2000         0  
      12        12      2012      2100         0  
      12        12      2012      2200         0  
      12        12      2012      2300         0  
      12        12      2012      2400         0  
      12        13      2012       100         0  
      12        13      2012       200         0  
      12        13      2012       300         0  
      12        13      2012       400         0  
      12        13      2012       500         0  
      12        13      2012       600         0  
      12        13      2012       700         1  
      12        13      2012       800        47  
      12        13      2012       900       203  
      12        13      2012      1000       324  
      12        13      2012      1100       411  
      12        13      2012      1200       452  
      12        13      2012      1300       442  
      12        13      2012      1400       379  
      12        13      2012      1500       276  
      12        13      2012      1600       139  
      12        13      2012      1700        19  
      12        13      2012      1800         0  
      12        13      2012      1900         0  
      12        13      2012      2000         0  
      12        13      2012      2100         0  
      12        13      2012      2200         0  
      12        13      2012      2300         0  
      12        13      2012      2400         0  
      12        14      2012       100         0  
      12        14      2012       200         0  
      12        14      2012       300         0  
      12        14      2012       400         0  
      12        14      2012       500         0  
      12        14      2012       600         0  
      12        14      2012       700         1  
      12        14      2012       800        56  
      12        14      2012       900       176  
      12        14      2012      1000       251  
      12        14      2012      1100       358  
      12        14      2012      1200       373  
      12        14      2012      1300       319  
      12        14      2012      1400       172  
      12        14      2012      1500       112  
      12        14      2012      1600        43  
      12        14      2012      1700         5  
      12        14      2012      1800         0  
      12        14      2012      1900         0  
      12        14      2012      2000         0  
      12        14      2012      2100         0  
      12        14      2012      2200         0  
      12        14      2012      2300         0  
      12        14      2012      2400         0  
      12        15      2012       100         0  
      12        15      2012       200         0  
      12        15      2012       300         0  
      12        15      2012       400         0  
      12        15      2012       500         0  
      12        15      2012       600         0  
      12        15      2012       700         0  
      12        15      2012       800         5  
      12        15      2012       900        21  
      12        15      2012      1000        33  
      12        15      2012      1100        32  
      12        15      2012      1200        38  
      12        15      2012      1300        47  
      12        15      2012      1400        44  
      12        15      2012      1500        37  
      12        15      2012      1600        29  
      12        15      2012      1700         9  
      12        15      2012      1800         0  
      12        15      2012      1900         0  
      12        15      2012      2000         0  
      12        15      2012      2100         0  
      12        15      2012      2200         0  
      12        15      2012      2300         0  
      12        15      2012      2400         0  
      12        16      2012       100         0  
      12        16      2012       200         0  
      12        16      2012       300         0  
      12        16      2012       400         0  
      12        16      2012       500         0  
      12        16      2012       600         0  
      12        16      2012       700         0  
      12        16      2012       800        18  
      12        16      2012       900       105  
      12        16      2012      1000       153  
      12        16      2012      1100       198  
      12        16      2012      1200       154  
      12        16      2012      1300       114  
      12        16      2012      1400       102  
